R Z Br Bz
9.000000000000001055e-03 2.070000000000000173e-01 1.331817172490184576e-03 8.043566270932542284e-03
9.000000000000001055e-03 2.080000000000000182e-01 1.312731639489007679e-03 7.751578526779779807e-03
9.000000000000001055e-03 2.090000000000000191e-01 1.294437860483824880e-03 7.463742447148392738e-03
9.000000000000001055e-03 2.100000000000000200e-01 1.277246817558283769e-03 7.179880662074946546e-03
9.000000000000001055e-03 2.110000000000000209e-01 1.260605206611149342e-03 6.899648711531879836e-03
9.000000000000001055e-03 2.120000000000000218e-01 1.244623184585868765e-03 6.623052662064276598e-03
9.000000000000001055e-03 2.130000000000000226e-01 1.229412711299403315e-03 6.349921262987346000e-03
9.000000000000001055e-03 2.140000000000000235e-01 1.214945826142196147e-03 6.080087170976833030e-03
9.000000000000001055e-03 2.150000000000000244e-01 1.201243496206519943e-03 5.813382784353637346e-03
9.000000000000001055e-03 2.160000000000000253e-01 1.192883126792515774e-03 5.549618200020402237e-03
9.000000000000001055e-03 2.170000000000000262e-01 1.181507931828094764e-03 5.286174187883206643e-03
9.000000000000001055e-03 2.180000000000000271e-01 1.169208715359539106e-03 5.025464841138411846e-03
9.000000000000001055e-03 2.190000000000000280e-01 1.157103647695408846e-03 4.767465384384380472e-03
9.000000000000001055e-03 2.200000000000000289e-01 1.145196217351022614e-03 4.512133468830010173e-03
9.000000000000001055e-03 2.210000000000000298e-01 1.133472444739838008e-03 4.259426723567740630e-03
9.000000000000001055e-03 2.220000000000000306e-01 1.105242472315108018e-03 4.009378730056807616e-03
9.000000000000001055e-03 2.230000000000000315e-01 1.091216399176513346e-03 3.770708938744510297e-03
9.000000000000001055e-03 2.240000000000000324e-01 1.083094969485432412e-03 3.534169724870907855e-03
9.000000000000001055e-03 2.250000000000000333e-01 1.077169314085503482e-03 3.299190680030953879e-03
9.000000000000001055e-03 2.260000000000000342e-01 1.073460392458430593e-03 3.065281420197217294e-03
9.000000000000001055e-03 2.270000000000000351e-01 1.071957725807546995e-03 2.831951993124582657e-03
9.000000000000001055e-03 2.280000000000000360e-01 1.137308677377460832e-03 2.598415344499065745e-03
9.000000000000001055e-03 2.290000000000000369e-01 1.150585007572930973e-03 2.330280536158537818e-03
9.000000000000001055e-03 2.300000000000000377e-01 1.144007151728768708e-03 2.062694569319779153e-03
9.000000000000001055e-03 2.310000000000000386e-01 1.131829100462227074e-03 1.797191879491340282e-03
9.000000000000001055e-03 2.320000000000000395e-01 1.114064816909372726e-03 1.535014242039282840e-03
9.000000000000001055e-03 2.330000000000000404e-01 1.090717798235584998e-03 1.277403748518705223e-03
9.000000000000001055e-03 2.340000000000000413e-01 1.061688938900323242e-03 1.025600229910486908e-03
9.000000000000001055e-03 2.350000000000000422e-01 1.027244447737859449e-03 7.808476043492330789e-04
9.000000000000001055e-03 2.360000000000000431e-01 9.871255124814205199e-04 5.443898798615828382e-04
9.000000000000001055e-03 2.370000000000000440e-01 9.414172126302073349e-04 3.174668767228423002e-04
9.000000000000001055e-03 2.380000000000000449e-01 8.901174398634391317e-04 1.013205247371443195e-04
9.000000000000001055e-03 2.390000000000000457e-01 8.332289920621172279e-04 -1.028072346276818734e-04
9.000000000000001055e-03 2.399999999999999911e-01 7.704883417063242059e-04 -2.936716931589113057e-04
1.000000000000000021e-02 -2.399999999999999911e-01 -8.708117777687930357e-04 -3.625576454140432329e-04
1.000000000000000021e-02 -2.389999999999999902e-01 -9.405949600774399667e-04 -1.657947725534108705e-04
1.000000000000000021e-02 -2.379999999999999893e-01 -1.003806994226704970e-03 4.423203886745762548e-05
1.000000000000000021e-02 -2.369999999999999885e-01 -1.060809391666464032e-03 2.662774283730808076e-04
1.000000000000000021e-02 -2.359999999999999876e-01 -1.111598314518003755e-03 4.990994516841939805e-04
1.000000000000000021e-02 -2.349999999999999867e-01 -1.156176654894837440e-03 7.414561789202357613e-04
1.000000000000000021e-02 -2.339999999999999858e-01 -1.194427703546895947e-03 9.921082845573670449e-04
1.000000000000000021e-02 -2.329999999999999849e-01 -1.226706488340991927e-03 1.249811273011221897e-03
1.000000000000000021e-02 -2.319999999999999840e-01 -1.252647835422617331e-03 1.513320759674849358e-03
1.000000000000000021e-02 -2.309999999999999831e-01 -1.272387693880503009e-03 1.781397405803851128e-03
1.000000000000000021e-02 -2.299999999999999822e-01 -1.285921266486581265e-03 2.052799081830371589e-03
1.000000000000000021e-02 -2.289999999999999813e-01 -1.293229399641159915e-03 2.326284048535038045e-03
1.000000000000000021e-02 -2.279999999999999805e-01 -1.274759032618115982e-03 2.600249257951054403e-03
1.000000000000000021e-02 -2.269999999999999796e-01 -1.185297071452554463e-03 2.831526950630885216e-03
1.000000000000000021e-02 -2.259999999999999787e-01 -1.186965861566020245e-03 3.062527809324665229e-03
1.000000000000000021e-02 -2.249999999999999778e-01 -1.191086153295015408e-03 3.294108523642339144e-03
1.000000000000000021e-02 -2.239999999999999769e-01 -1.197672320609302014e-03 3.526758990589632953e-03
1.000000000000000021e-02 -2.229999999999999760e-01 -1.206695612970321236e-03 3.760969640227718354e-03
1.000000000000000021e-02 -2.219999999999999751e-01 -1.223243706666438850e-03 3.997329698125234691e-03
1.000000000000000021e-02 -2.210000000000000020e-01 -1.258963460165995465e-03 4.247158510443010786e-03
1.000000000000000021e-02 -2.200000000000000011e-01 -1.271991348813855931e-03 4.499663879674001277e-03
1.000000000000000021e-02 -2.190000000000000002e-01 -1.285221488571280674e-03 4.754794411163565555e-03
1.000000000000000021e-02 -2.179999999999999993e-01 -1.298673055604551750e-03 5.012592478586057679e-03
1.000000000000000021e-02 -2.169999999999999984e-01 -1.312341264580486931e-03 5.273100428309122727e-03
1.000000000000000021e-02 -2.159999999999999976e-01 -1.324692255262867845e-03 5.536338911171491579e-03
1.000000000000000021e-02 -2.149999999999999967e-01 -1.332784628856165110e-03 5.799312735138269746e-03
1.000000000000000021e-02 -2.139999999999999958e-01 -1.348008277888588808e-03 6.065221111809743736e-03
1.000000000000000021e-02 -2.129999999999999949e-01 -1.364084200722359523e-03 6.334259189665460490e-03
1.000000000000000021e-02 -2.119999999999999940e-01 -1.380983636376920251e-03 6.606594584579501481e-03
1.000000000000000021e-02 -2.109999999999999931e-01 -1.398744939207190044e-03 6.882394593472530679e-03
1.000000000000000021e-02 -2.099999999999999922e-01 -1.417214527564370202e-03 7.161831337163788655e-03
1.000000000000000021e-02 -2.089999999999999913e-01 -1.436236387871813467e-03 7.444857699013477347e-03
1.000000000000000021e-02 -2.079999999999999905e-01 -1.456564598913305704e-03 7.731858002043715331e-03
1.000000000000000021e-02 -2.069999999999999896e-01 -1.477772574701543542e-03 8.023009957944204212e-03
1.000000000000000021e-02 -2.059999999999999887e-01 -1.499841139112188153e-03 8.318489565386224041e-03
1.000000000000000021e-02 -2.049999999999999878e-01 -1.522784684020987321e-03 8.618473039649373821e-03
1.000000000000000021e-02 -2.039999999999999869e-01 -1.546674832478615392e-03 8.923142349291226377e-03
1.000000000000000021e-02 -2.029999999999999860e-01 -1.571670939773886803e-03 9.232796044992377590e-03
1.000000000000000021e-02 -2.019999999999999851e-01 -1.597279694152821438e-03 9.547475527569786180e-03
1.000000000000000021e-02 -2.009999999999999842e-01 -1.623596949924608311e-03 9.867352477098136412e-03
1.000000000000000021e-02 -1.999999999999999833e-01 -1.650910306748757479e-03 1.019259549018726799e-02
1.000000000000000021e-02 -1.989999999999999825e-01 -1.679075973844546162e-03 1.052337428482909808e-02
1.000000000000000021e-02 -1.979999999999999816e-01 -1.707135046607477459e-03 1.085985454412992032e-02
1.000000000000000021e-02 -1.969999999999999807e-01 -1.734281299551948844e-03 1.120072691652271996e-02
1.000000000000000021e-02 -1.960000000000000075e-01 -1.765411479045136392e-03 1.154769249427497167e-02
1.000000000000000021e-02 -1.950000000000000067e-01 -1.797505921749384091e-03 1.190099948284985103e-02
1.000000000000000021e-02 -1.940000000000000058e-01 -1.831139828394188172e-03 1.226087615000167989e-02
1.000000000000000021e-02 -1.930000000000000049e-01 -1.865690065523303290e-03 1.262755645241658495e-02
1.000000000000000021e-02 -1.920000000000000040e-01 -1.901156265636442513e-03 1.300127481441934463e-02
1.000000000000000021e-02 -1.910000000000000031e-01 -1.937342310177547593e-03 1.338183264866832888e-02
1.000000000000000021e-02 -1.900000000000000022e-01 -1.975440920874155324e-03 1.376989910954693093e-02
1.000000000000000021e-02 -1.890000000000000013e-01 -2.014924871099286422e-03 1.416572666268973123e-02
1.000000000000000021e-02 -1.880000000000000004e-01 -2.055506562589523491e-03 1.456956551872951901e-02
1.000000000000000021e-02 -1.869999999999999996e-01 -2.097521533484731412e-03 1.498166016438808902e-02
1.000000000000000021e-02 -1.859999999999999987e-01 -2.140106571313416407e-03 1.540226084282729155e-02
1.000000000000000021e-02 -1.849999999999999978e-01 -2.183064524245326588e-03 1.583073698788764472e-02
1.000000000000000021e-02 -1.839999999999999969e-01 -2.228881069414338258e-03 1.626824065602888031e-02
1.000000000000000021e-02 -1.829999999999999960e-01 -2.276262075418120784e-03 1.671506743385878235e-02
1.000000000000000021e-02 -1.819999999999999951e-01 -2.324967876889853530e-03 1.717150085116289290e-02
1.000000000000000021e-02 -1.809999999999999942e-01 -2.375094340774656660e-03 1.763782414417685088e-02
1.000000000000000021e-02 -1.799999999999999933e-01 -2.425538561992973512e-03 1.811431438406703107e-02
1.000000000000000021e-02 -1.789999999999999925e-01 -2.475243577709623430e-03 1.859942054340315426e-02
1.000000000000000021e-02 -1.779999999999999916e-01 -2.530148904766233581e-03 1.909532608747136276e-02
1.000000000000000021e-02 -1.769999999999999907e-01 -2.586995221153705945e-03 1.960240876006345834e-02
1.000000000000000021e-02 -1.759999999999999898e-01 -2.645638747062081103e-03 2.012102780549838640e-02
1.000000000000000021e-02 -1.749999999999999889e-01 -2.705627795461506939e-03 2.065155005950351785e-02
1.000000000000000021e-02 -1.739999999999999880e-01 -2.767549854135341672e-03 2.119431644220878125e-02
1.000000000000000021e-02 -1.729999999999999871e-01 -2.829815878807436826e-03 2.174871705516643813e-02
1.000000000000000021e-02 -1.719999999999999862e-01 -2.895852991034950259e-03 2.231612104036314465e-02
1.000000000000000021e-02 -1.709999999999999853e-01 -2.963983608035225797e-03 2.289693961187348401e-02
1.000000000000000021e-02 -1.699999999999999845e-01 -3.033968080713753991e-03 2.349157132813348148e-02
1.000000000000000021e-02 -1.689999999999999836e-01 -3.105692768985929362e-03 2.410042192267305636e-02
1.000000000000000021e-02 -1.679999999999999827e-01 -3.178635101615638180e-03 2.472385986043220893e-02
1.000000000000000021e-02 -1.669999999999999818e-01 -3.250582461784382125e-03 2.536000930647366175e-02
1.000000000000000021e-02 -1.659999999999999809e-01 -3.329360888521438674e-03 2.601164025375813857e-02
1.000000000000000021e-02 -1.649999999999999800e-01 -3.410512764450820879e-03 2.667926942363218687e-02
1.000000000000000021e-02 -1.639999999999999791e-01 -3.494325709856933165e-03 2.736339154033813961e-02
1.000000000000000021e-02 -1.629999999999999782e-01 -3.579960842034172509e-03 2.806450897172145867e-02
1.000000000000000021e-02 -1.619999999999999774e-01 -3.667872799984160919e-03 2.878308346680675048e-02
1.000000000000000021e-02 -1.609999999999999765e-01 -3.755596914675249538e-03 2.951774089759714309e-02
1.000000000000000021e-02 -1.599999999999999756e-01 -3.849773021918707645e-03 3.027092305411003756e-02
1.000000000000000021e-02 -1.589999999999999747e-01 -3.946758329186008177e-03 3.104322134545343947e-02
1.000000000000000021e-02 -1.579999999999999738e-01 -4.046744596378624992e-03 3.183520720824488393e-02
1.000000000000000021e-02 -1.569999999999999729e-01 -4.149017701049903528e-03 3.264746153215390689e-02
1.000000000000000021e-02 -1.559999999999999720e-01 -4.253178571172513620e-03 3.348051617670107227e-02
1.000000000000000021e-02 -1.549999999999999711e-01 -4.356844645650812670e-03 3.433219480288932091e-02
1.000000000000000021e-02 -1.539999999999999702e-01 -4.468826693124668299e-03 3.520592946148945468e-02
1.000000000000000021e-02 -1.529999999999999694e-01 -4.584523347339195670e-03 3.610243554523123038e-02
1.000000000000000021e-02 -1.519999999999999962e-01 -4.703503248207036892e-03 3.702239977684491923e-02
1.000000000000000021e-02 -1.509999999999999953e-01 -4.825406078991177281e-03 3.796651763117868394e-02
1.000000000000000021e-02 -1.499999999999999944e-01 -4.949250420617386063e-03 3.893542218882306560e-02
1.000000000000000021e-02 -1.489999999999999936e-01 -5.072176265453748681e-03 3.992618425896508200e-02
1.000000000000000021e-02 -1.479999999999999927e-01 -5.206133840987134907e-03 4.094325377472214644e-02
1.000000000000000021e-02 -1.469999999999999918e-01 -5.344029311446015819e-03 4.198750772605907428e-02
1.000000000000000021e-02 -1.459999999999999909e-01 -5.486342026929974698e-03 4.305977949974933161e-02
1.000000000000000021e-02 -1.449999999999999900e-01 -5.632043914188598725e-03 4.416091961600600302e-02
1.000000000000000021e-02 -1.439999999999999891e-01 -5.780862457672297089e-03 4.529171169390489027e-02
1.000000000000000021e-02 -1.429999999999999882e-01 -5.930051843796356123e-03 4.644975970684108585e-02
1.000000000000000021e-02 -1.419999999999999873e-01 -6.089793369282893790e-03 4.763926582545383037e-02
1.000000000000000021e-02 -1.409999999999999865e-01 -6.254622848609952754e-03 4.886123470400936114e-02
1.000000000000000021e-02 -1.399999999999999856e-01 -6.424204834450587820e-03 5.011663908212225793e-02
1.000000000000000021e-02 -1.389999999999999847e-01 -6.598729079908390027e-03 5.140647253516841125e-02
1.000000000000000021e-02 -1.379999999999999838e-01 -6.774652653330422679e-03 5.273159937547815951e-02
1.000000000000000021e-02 -1.369999999999999829e-01 -6.951238646203851922e-03 5.408856772185200584e-02
1.000000000000000021e-02 -1.359999999999999820e-01 -7.141508729764638880e-03 5.548298089677674433e-02
1.000000000000000021e-02 -1.350000000000000089e-01 -7.337793903901619792e-03 5.691604384677812628e-02
1.000000000000000021e-02 -1.340000000000000080e-01 -7.539758710994410619e-03 5.838891477424411336e-02
1.000000000000000021e-02 -1.330000000000000071e-01 -7.747496699614746761e-03 5.990278049079253431e-02
1.000000000000000021e-02 -1.320000000000000062e-01 -7.955788119904792788e-03 6.145864930610415999e-02
1.000000000000000021e-02 -1.310000000000000053e-01 -8.163506705343121644e-03 6.305101588773995291e-02
1.000000000000000021e-02 -1.300000000000000044e-01 -8.390714796020234609e-03 6.468800757246458144e-02
1.000000000000000021e-02 -1.290000000000000036e-01 -8.625046096147571603e-03 6.637113791081840353e-02
1.000000000000000021e-02 -1.280000000000000027e-01 -8.866548535710425810e-03 6.810184042701951379e-02
1.000000000000000021e-02 -1.270000000000000018e-01 -9.115219405882973858e-03 6.988158986893013014e-02
1.000000000000000021e-02 -1.260000000000000009e-01 -9.369674240037307450e-03 7.171172009935385117e-02
1.000000000000000021e-02 -1.249999999999999861e-01 -9.630216784932652332e-03 7.359214499409263976e-02
1.000000000000000021e-02 -1.239999999999999852e-01 -9.900844558294373196e-03 7.552592393200441290e-02
1.000000000000000021e-02 -1.229999999999999843e-01 -1.017901720484950916e-02 7.751457442102072104e-02
1.000000000000000021e-02 -1.219999999999999835e-01 -1.046468676403456907e-02 7.955959586372637893e-02
1.000000000000000021e-02 -1.209999999999999826e-01 -1.075785008890159725e-02 8.166253529611100515e-02
1.000000000000000021e-02 -1.199999999999999956e-01 -1.104768145988330348e-02 8.382463276701776489e-02
1.000000000000000021e-02 -1.189999999999999947e-01 -1.133233776606059305e-02 8.603381703752176202e-02
1.000000000000000021e-02 -1.179999999999999938e-01 -1.165177639512518168e-02 8.830578530657302860e-02
1.000000000000000021e-02 -1.169999999999999929e-01 -1.198394906169280259e-02 9.064274232208917315e-02
